rep_class	rep_count	adj_r2	F	numdf	dendf	beta_Estimate	beta_std_error	t_value	p_value	arm_lower	arm_mean	arm_upper	center_lower	center_mean	center_upper	arm_cen_effect_size_lower	arm_cen_effect_size	arm_cen_effect_size_upper	percent_genome_repeat	repeat_total_bp	p_adjust	p_sig	species
W-chromosome	384	0.00766367825774172	97.4431231486623	1	12487	20.4121508205951	2.06782209268123	9.87132833759785	6.72239243127452e-23	5.07539560102851	6.14441242395133	7.21342924687415	0.25798311394496	0.736024347268941	1.21406558059292	0.126867332626358	0.162004568187762	0.197141803749166	0.0340771476552745	42973	3.02507659407353e-22	TRUE	remanei
NeSL	3232	0.00646533174857356	82.2644645991913	1	12487	101.974375469945	11.2430700473292	9.06997599771855	1.36680943056375e-19	36.8784418869926	42.5251360870957	48.1718302871988	8.49811746545053	11.426557744674	14.3549980238975	0.13635460218902	0.171498767871936	0.206642933554852	0.267196303449827	336948	5.27197923217446e-19	TRUE	remanei
Tc2	1811	0.0047144395535198	60.1527934133248	1	12487	41.5863566294983	5.36195263744513	7.7558231937896	9.45700799351027e-15	27.9890398296382	30.3576689081012	32.7262979865642	18.1713870781759	20.0720807304181	21.9727743826602	0.0837034067725195	0.118814083847697	0.153924760922874	0.249731497642465	314924	3.19174019780972e-14	TRUE	remanei
Charlie	460	0.0040715697726279	52.053631744371	1	12487	14.2088946023472	1.96940381619115	7.21482028496697	5.71249902506869e-13	4.16323679543778	5.26769132244637	6.37214584945495	0.0548625880314812	0.194938330930642	0.335014073829803	0.124683227831348	0.159818923707643	0.194954619583937	0.0270560165883301	34119	1.71374970752061e-12	TRUE	remanei
Pao	2242	0.00149825299676487	19.7382580749161	1	12487	221.184883628368	49.7852888583471	4.44277594246164	8.95697379067195e-06	148.249210941104	170.201088696766	192.152966452428	82.2092262869496	99.871215761653	117.533205236356	0.0524727681257153	0.0875693168016075	0.1226658654775	1.33743427443398	1686572	2.41838292348143e-05	TRUE	remanei
EnSpm	281	0.00095337729030176	12.9171371291943	1	12487	-3.93015824940377	1.09352043363043	-3.59404189307724	0.00032684110885788	1.32075316503216	1.71613832853026	2.11152349202836	2.26173418269068	2.73810667948102	3.21447917627136	-0.0930043872915021	-0.0579172936730206	-0.0228302000545392	0.0220554233527133	27813	0.000802246358105705	TRUE	remanei
ISL2EU	57	0.000838940878941208	11.4854904027534	1	12487	8.07004014824253	2.38122768792218	3.38902499293729	0.000703585238239992	0.898292388018138	2.24591738712776	3.59354238623739	0	0	0	0.0233673883050438	0.0584546189895928	0.0935418496741418	0.0111240599285177	14028	0.00158306678603998	TRUE	remanei
m44	296	0.000734557148886261	10.1798928311971	1	12487	7.56528661776669	2.37112136260996	3.19059443226448	0.00142331592955061	3.01676297456248	4.11559398014729	5.21442498573211	1.32846906907703	2.09915104917508	2.86983302927312	0.0176184812233685	0.0527043107477495	0.0877901402721304	0.0307767244001782	38811	0.00295611769983588	TRUE	remanei
Chapaev	266	0.000679918864867179	9.49660378566233	1	12487	11.0049758124239	3.5711240203784	3.08165601351973	0.0020630064924046	6.39704535470317	8.09317963496638	9.78931391522959	2.55423989059128	3.65225052058305	4.75026115057483	0.0420093868100862	0.0771021580347176	0.112194929259349	0.0581665896647206	73351	0.00397865537820887	TRUE	remanei
Ac	672	0.000171547385577453	3.14265131732277	1	12487	8.75327501821376	4.93767470073842	1.77275246927561	0.0762941068580113	7.17398389756745	8.63432596861992	10.0946680396724	3.97169646305402	6.35527791126061	8.7388593594672	-0.00647528162642788	0.0286062523697051	0.063687786365838	0.0742285966402072	93606	0.13732939234442	FALSE	remanei
Sola3	795	0.000146352739221034	2.82792052856917	1	12487	21.7444668502479	12.9304953797136	1.6816422118183	0.0926632458734087	32.345179568766	37.812199807877	43.2792200469881	22.4201814080988	27.284318436649	32.1484554651993	0.0153872075363313	0.0504725322862046	0.0855578570360778	0.322359048018367	406511	0.150951997342186	FALSE	remanei
Mariner	729	0.00013203575586318	2.64908025677931	1	12487	17.1936472761177	10.5638069269998	1.62759953820936	0.103635056616743	23.4713747997327	27.329650976625	31.1879271535173	19.512167302175	24.081371135672	28.6505749691689	-0.0160238749914278	0.0190566611077622	0.0541371972069523	0.254582215819165	321041	0.150951997342186	FALSE	remanei
Mirage	37	0.000129892803527487	2.62231205711337	1	12487	2.59365067465635	1.60165619150062	1.61935544495746	0.105396060765035	0.227957200629757	1.10054434838297	1.97313149613617	0.0357802270592772	0.281114848630466	0.526449470201655	-0.00337229333457684	0.0317096510366661	0.0667915954079091	0.00684270837775728	8629	0.150951997342186	FALSE	remanei
hATx	1	0.000128897041348663	2.60987376032795	1	12487	-0.240100406151714	0.148622014684562	-1.61551037147025	0.106225479611168	0	0	0	-0.0412257281173278	0.0429280794489829	0.127081887015294	-0.0529811627162019	-0.0179007202791084	0.0171797221579852	0.000212521247565066	268	0.150951997342186	FALSE	remanei
R1	13	2.80222893758175e-05	1.34995215618674	1	12487	3.24693347183412	2.79456491163725	1.1618744149807	0.245308688230657	-0.049848599398109	1.5254562920269	3.1007611834519	-0.0335328292995801	0.105077687009451	0.243688203318481	-0.00357829288261648	0.0315036229361367	0.0665855387548899	0.00807580740747249	10184	0.331166729111387	FALSE	remanei
T2	1	1.44222711918607e-05	1.18010792020858	1	12487	0.390399343122024	0.359375292660529	1.08632772228669	0.277354996054642	-0.0996322226849162	0.103746397694524	0.307125018073965	0	0	0	-0.0171883200199621	0.0178921217423729	0.0529725635047079	0.000513857344858815	648	0.356599280641683	FALSE	remanei
Pogo	3	-5.49783996328657e-07	0.993134301230709	1	12487	0.0106880183316741	0.0107248987050059	0.996561238073552	0.31899683928632	-0.00233030088741366	0.00304194684598143	0.00841419457937651	-0.00138444609349235	0.00144161460836136	0.00426767531021508	-0.0258319980591059	0.00924792934471033	0.0443278567485266	2.2203712432171e-05	28	0.391496120942302	FALSE	remanei
Cigr	8	-1.08588114684505e-05	0.864396634874685	1	12487	4.39167546190441	4.72360643076449	0.929729334201461	0.352529214794919	-0.664391420871803	2.00864553314121	4.68168248715422	0	0	0	-0.00872447659266313	0.026356786343118	0.0614380492788992	0.00994884914907206	12546	0.413838643454905	FALSE	remanei
Dong	1	-3.59423809248582e-05	0.551167679113468	1	12487	0.0160579693424793	0.0216296132110078	0.742406680407355	0.457854937936236	-0.00599638377270329	0.00624399615754083	0.0184843760877849	0	0	0	-0.0171883200199621	0.0178921217423729	0.0529725635047079	3.09265994590954e-05	39	0.515086805178266	FALSE	remanei
L2	264	-5.25471074019901e-05	0.34382620279904	1	12487	2.32006474630363	3.95667719170804	0.586366952342174	0.557639546585151	3.72040327483483	5.02385526737112	6.3273072599074	3.28862151495976	5.11020342783918	6.9317853407186	-0.0364323046072987	-0.00135256070240824	0.0337271832024822	0.050181976076166	63282	0.602250710311963	FALSE	remanei
ID	53	-6.97423936817376e-05	0.129117725117234	1	12487	-0.149961988219621	0.417338313655974	-0.359329549462933	0.71935464708611	0.136446172709807	0.270252961895613	0.40405975108142	0.1777114737286	0.372417107160019	0.567122740591438	-0.0502528679750709	-0.015172623356422	0.019907621262227	0.00318226778536794	4013	0.747022133512499	FALSE	remanei
hobo	4	-7.99207385318024e-05	0.0020295757504685	1	12487	0.00748485385957592	0.166142481431533	0.0450508129834356	0.964067527513349	-0.0244844705628341	0.0675632404739033	0.159610951510641	-0.00938346796700372	0.00977094345667147	0.0289253548803467	-0.013520466945964	0.0215602921008158	0.0566410511475956	0.00038301403945495	483	0.964067527513349	FALSE	remanei
