rep_class	rep_count	adj_r2	F	numdf	dendf	beta_Estimate	beta_std_error	t_value	p_value	arm_lower	arm_mean	arm_upper	center_lower	center_mean	center_upper	arm_cen_effect_size_lower	arm_cen_effect_size	arm_cen_effect_size_upper	percent_genome_repeat	repeat_total_bp	p_adjust	p_sig	species
Kolobok	14	0.000630286505710842	7.63479586237905	1	10519	5.98984206882333	2.16778724678099	2.76311343639364	0.00573523729612558	0.273938101172906	1.50104542862574	2.72815275607857	0	0	0	0.00852807925315214	0.0467540813168828	0.0849800833806135	0.00738477674609829	7897	0.0109490893835125	TRUE	briggsae
Jockey	7073	0.00046082955926674	5.85016206153153	1	10519	48.2069379188484	19.9308397653626	2.41871082635596	0.0155924794539193	91.2861442953562	99.2915795476145	107.297014799873	73.5854042111131	81.5325095057034	89.4796148002938	0.0219504999469345	0.0601799309389604	0.0984093619309863	0.889534091844759	951234	0.0272868390443588	TRUE	briggsae
CACTA	500	0.000126113920169368	2.32688577894996	1	10519	11.7145119090365	7.67956579404523	1.52541331413815	0.127186103957719	9.24617693651221	12.0937084204524	14.9412399043926	5.05414558001114	8.33878326996198	11.6234209599128	-0.00520490931560501	0.0330184755509811	0.0712418604175672	0.100515068773948	107487	0.205454475624008	FALSE	briggsae
DIRS	188	6.12254135919921e-05	1.64413078816266	1	10519	12.3327576490388	9.61816041774479	1.28223663501035	0.199787905528842	7.39218365922205	11.6806690743205	15.9691544894189	2.68262063886062	6.03574144486692	9.38886225087322	0.00141230018979047	0.0396368336358942	0.0778613670819978	0.0871547667134812	93200	0.299681858293263	FALSE	briggsae
I	44	2.37642712928032e-05	1.25000607521386	1	10519	3.06820592879952	2.74428014147805	1.11803670566483	0.263576849788523	-0.052163428241073	1.46398023189508	2.98012389203123	0.154703773716805	0.492395437262357	0.83008710080791	-0.0143143942489	0.0239077517574962	0.0621298977638925	0.0096244298177591	10292	0.369007589703932	FALSE	briggsae
R2	220	-1.71909514035118e-05	0.819154300146125	1	10519	2.73761072391256	3.02474547522015	0.905071433725612	0.36544827331397	1.68286457626648	2.23588671355256	2.78890885083863	0.487908796232313	2.10855513307985	3.72920146992738	-0.035378224076984	0.0028425758648372	0.0410633758066584	0.021371620584441	22854	0.479650858724586	FALSE	briggsae
Penelope	5	-5.26751463041375e-05	0.44588664888323	1	10519	0.492730078357323	0.737898861061689	0.667747443936128	0.504309469098014	-0.129475313869791	0.288158144839384	0.705791603548559	0	0	0	-0.011850394090646	0.0263720478865078	0.0645944898636616	0.00141766766456693	1516	0.615786267873288	FALSE	briggsae
PIF-Harbinger	11	-5.71687176256219e-05	0.398619470732455	1	10519	-0.380660243385456	0.602918023627668	-0.631363184492446	0.527816801034247	-0.0471430793903768	0.181524425014256	0.410191929418888	-0.0463391843601328	0.207034220532319	0.460407625424772	-0.0410778785935688	-0.00285707845429015	0.0353637216849885	0.0019114199910124	2044	0.615786267873288	FALSE	briggsae
Bel-Pao	268	-7.63383823123576e-05	0.196981519207249	1	10519	4.77114366754617	10.7500318959866	0.443826001049115	0.657177517392387	8.52327863702537	13.2911993917506	18.0591201464759	4.10839923345071	7.88802281368821	11.6676463939257	-0.00427827313533953	0.0339452599719719	0.0721687930792834	0.10418922197585	111416	0.726354098170533	FALSE	briggsae
Maverick	454	-9.43402530182436e-05	0.00763415829248526	1	10519	-1.88484813166375	21.5722668097941	-0.0873736704762063	0.930376160370195	16.6504201251637	25.9501995818285	35.2499790384934	14.4441795735259	22.3576045627376	30.2710295519494	-0.0269750218628573	0.0112460608963756	0.0494671436556085	0.237641685526431	254125	0.976894968388705	FALSE	briggsae
